id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,auc,balacc,logloss,mae,r2,rmse
openml.org/t/59,iris,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:28:50,0.1,,,,803417803,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:28:50,0.1,,,,803417804,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,0,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:28:50,0.1,,,,803417803,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,1,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:28:51,0.1,,,,803417804,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,0,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:31:24,0.3,,,,642531660,AttributeError: 'NoneType' object has no attribute '__dict__',,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,1,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:31:24,0.1,,,,642531661,AttributeError: 'NoneType' object has no attribute '__dict__',,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:31:24,0.1,,,,642531660,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:31:25,0.1,,,,642531661,AttributeError: 'NoneType' object has no attribute '__dict__',,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,0,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:31:25,0.2,,,,642531660,AttributeError: 'NoneType' object has no attribute '__dict__',,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,1,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:31:25,0.2,,,,642531661,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,0,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:33:38,0.2,,,,1142901577,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,1,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:33:38,0.1,,,,1142901578,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:33:39,0.1,,,,1142901577,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:33:39,0.1,,,,1142901578,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,0,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:33:39,0.1,,,,1142901577,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,1,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:33:39,0.1,,,,1142901578,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,0,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:34:25,0.2,,,,1281692106,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,1,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:34:25,0.1,,,,1281692107,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:34:25,0.1,,,,1281692106,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:34:25,0.1,,,,1281692107,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,0,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:34:25,0.1,,,,1281692106,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,1,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:34:25,0.1,,,,1281692107,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,0,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:36:31,0.2,,,,1842177257,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,1,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:36:31,0.1,,,,1842177258,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:36:31,0.1,,,,1842177257,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:36:31,0.1,,,,1842177258,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,0,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:36:31,0.1,,,,1842177257,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,1,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:36:32,0.1,,,,1842177258,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,0,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:36:41,0.2,,,,101244973,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,1,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:36:41,0.2,,,,101244974,AttributeError: 'NoneType' object has no attribute '__dict__',,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:36:41,0.2,,,,101244973,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:36:41,0.2,,,,101244974,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,0,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:36:42,0.1,,,,101244973,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,1,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:36:42,0.1,,,,101244974,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,0,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:41:14,0.2,,,,881346700,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,1,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:41:15,0.1,,,,881346701,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:41:15,0.1,,,,881346700,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:41:15,0.1,,,,881346701,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,0,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:41:15,0.1,,,,881346700,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,1,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:41:15,0.1,,,,881346701,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,0,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:43:43,0.2,,,,1143735759,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,1,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:43:43,0.1,,,,1143735760,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:43:43,0.1,,,,1143735759,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:43:43,0.1,,,,1143735760,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,0,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:43:44,0.1,,,,1143735759,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,1,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:43:44,0.1,,,,1143735760,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,0,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:46:24,0.3,,,,1099572163,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,1,binary,,auc,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:46:24,0.2,,,,1099572164,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:46:24,0.2,,,,1099572163,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:46:24,0.2,,,,1099572164,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,0,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:46:25,0.2,,,,1099572163,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,1,regression,,neg_rmse,local,experimental,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, beef024]",2022-01-03T13:46:25,0.3,,,,1099572164,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
